name 	type 	id 	image1 	image2 	color1 	color2 	color3 	color4 	notPet 	unk5 	unk6 	lvl 	hpmax 	spmax 	hpx 	spx 	int 	atk 	def 	agi 	doanhtrai 	exp_bonus 	element 	skill1 	skill2 	skill3 	drop 	drop 	drop 	drop 	drop 	drop 	unk1 	skill4 	reborn 	unk2 	unk3
CôNhiChiếnHoả	53	50001	1045	1001	511226444	444870733	411444333	444444444	1	8	7	1	23	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CôNhiChiếnHoả	53	50002	1154	1001	444325555	522555444	444444533	444444444	1	19	2	1	23	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CôNhiChiếnHoả	53	50003	1046	1001	511333444	511444533	511444333	444444444	1	8	8	1	23	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CôNhiChiếnHoả	53	50004	1169	1001	661556444	577333444	444444444	444444444	1	19	3	1	23	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CôNhiChiếnHoả	53	50005	1077	1001	622444445	353161444	151111444	444444444	1	8	2	1	23	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CôNhiChiếnHoả	53	50006	1172	1001	555711555	511646544	444444444	444444444	1	19	4	1	23	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CôNhiChiếnHoả	53	50007	1113	1001	551661444	440333444	961222444	444444444	1	8	8	1	23	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CôNhiChiếnHoả	53	50008	1179	1001	444666555	555444444	866444555	444444444	1	19	7	1	23	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CôNhiChiếnHoả	53	50009	1101	1001	630167555	541156444	444444156	444444444	1	2	3	1	23	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CôNhiChiếnHoả	53	50010	1576	1001	444544544	714644655	551444444	444444444	1	0	0	1	23	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CôNhiChiếnHoả	53	50011	1297	1001	444141555	444444151	345455444	444444444	1	20	22	1	23	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CôNhiChiếnHoả	53	50012	1173	1001	666511555	544544444	444444444	444444444	1	19	3	1	23	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CôNhiChiếnHoả	53	50013	1357	1001	444555141	443444444	551444444	444444444	1	0	0	1	23	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CôNhiChiếnHoả	53	50014	1304	1001	444146555	246146141	444444146	444444444	1	19	0	1	23	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CôNhiChiếnHoả	53	50015	1276	1001	444444445	444444057	146555444	444444444	1	20	9	1	23	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CôNhiChiếnHoả	53	50016	1459	1001	541522555	444444444	556444643	444444444	1	22	2	1	23	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CôNhiChiếnHoả	53	50017	1287	1001	444760333	760444550	222444444	444444444	1	6	4	1	23	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CôNhiChiếnHoả	53	50018	1294	1001	444564555	575755444	444444571	444444444	1	0	0	1	23	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CôNhiChiếnHoả	53	50019	1505	1001	444444333	444444444	422555611	444444444	1	0	0	1	23	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CôNhiChiếnHoả	53	50020	1288	1001	422751555	735732632	666444651	811555444	1	12	2	1	23	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CôNhiChiếnHoả	53	50021	1664	1001	312444222	221131454	444444444	444444444	1	0	0	1	23	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CôNhiChiếnHoả	53	50022	1270	1001	541864544	574444444	530444444	444444444	1	0	0	1	23	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CôNhiChiếnHoả	53	50023	1379	1001	444333555	222551790	444444660	444444444	1	0	0	1	23	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CôNhiChiếnHoả	53	50024	1379	1001	444333555	222551790	444444660	444444444	1	0	0	1	23	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CôNhiChiếnHoả	53	50025	1483	1001	444661555	544566314	667444333	444444444	1	0	0	1	23	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CôNhiChiếnHoả	53	50026	1486	1001	524444131	444624777	541444722	641555444	1	19	27	1	23	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CôNhiChiếnHoả	53	50027	1280	1001	444444444	494333411	444222444	444444444	1	20	9	1	23	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CôNhiChiếnHoả	53	50028	1701	1001	535524544	444333556	444444444	555444444	1	0	0	1	23	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CôNhiChiếnHoả	53	50029	1274	1001	444550444	171141444	770151444	444444444	1	0	0	1	23	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CôNhiChiếnHoả	53	50030	1460	1001	622159555	444444444	145900147	444444444	1	0	0	1	23	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CôNhiChiếnHoả	53	50031	1680	1001	444444555	444444444	444444444	444444444	1	20	30	1	23	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CôNhiChiếnHoả	53	50032	1679	1001	444444544	444444444	444444444	444444444	1	0	0	1	23	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CôNhiChiếnHoả	53	50033	1629	1001	444444534	414555555	444652534	444444444	1	24	1	1	23	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CôNhiChiếnHoả	53	50034	1610	1001	444553655	444556533	444444734	634556444	1	19	25	1	23	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CôNhiChiếnHoả	53	50035	1745	1001	444444444	444444444	444444444	444444444	1	20	13	1	23	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CôNhiChiếnHoả	53	50036	1755	1001	444444444	444444444	444444444	444444444	1	19	3	1	23	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CôNhiChiếnHoả	53	50037	1757	1001	444444444	444444444	444444444	444444444	1	20	34	1	23	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CôNhiChiếnHoả	53	50038	1756	1001	444444444	444444444	444444444	444444444	1	19	34	1	23	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CôNhiChiếnHoả	53	50039	1238	1001	145333444	146444444	464145145	444444444	1	8	1	1	23	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CôNhiChiếnHoả	53	50040	1750	1001	444444444	444444444	444444444	444444444	1	0	0	1	23	72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tưởng Cán	36	50041	1639	1001	744798644	444766444	959444444	444444444	1	2	9	160	5271	800	60	55	140	15	55	65	0	0	3	12003	12007	12029	0	0	0	0	0	0	0	21011	2	0	0
Triệu Nga	36	50042	1752	1001	222432222	444643444	444444444	444444444	1	19	34	180	6542	2000	63	45	29	150	50	116	0	0	3	12022	12031	14021	0	0	0	0	0	0	0	0	2	0	0
Na Lỵ	36	50043	1763	1001	190041444	244444444	444444444	444444444	1	22	2	180	7000	2000	70	60	22	144	60	110	0	0	4	13025	13002	13026	0	0	0	0	0	0	0	21004	2	0	0
Công Tôn Toản	36	50044	1566	1001	844554444	444999444	961444621	444444444	1	8	24	160	7851	2000	65	35	56	141	65	65	0	0	3	12023	12021	12031	0	0	0	0	0	0	0	0	2	0	0
Diêm Phố	36	50045	1815	1001	244444444	669111643	444444642	444444444	1	3	3	160	7542	2000	73	43	153	46	84	36	0	0	1	10013	10027	14037	0	0	0	0	0	0	0	0	2	0	0
Tôn Thiệu	36	50046	1636	1001	444579555	568444444	149444444	444444444	1	0	0	180	8452	2000	86	52	166	41	73	103	0	0	2	11023	11026	11027	0	0	0	0	0	0	0	21006	2	0	0
Văn Sính	36	50047	1635	1001	444444444	688222567	813444724	444444444	1	2	16	160	8542	2000	59	35	37	151	67	77	0	0	2	11022	11028	11026	0	0	0	0	0	0	0	21015	2	0	0
Từ Thịnh	36	50048	1633	1001	444444444	345236344	444444444	444444444	1	25	2	180	7854	2000	77	32	41	153	73	79	0	0	2	11025	11024	11028	0	0	0	0	0	0	0	21015	2	0	0
Trình Bỉnh	36	50049	1637	1001	444557444	159444444	444444444	444444444	1	10	4	160	8452	2000	68	40	143	56	63	41	0	0	2	11023	11024	11027	0	0	0	0	0	0	0	21002	2	0	0
Tào Phi	36	50050	1406	1001	834674654	599681664	444444444	444444444	1	7	6	180	8542	2000	65	60	152	36	86	72	0	0	3	12021	12024	12030	0	0	0	0	0	0	0	21003	2	0	0
Lý Nho	36	50051	1855	1001	444444444	444444444	444444444	444444444	1	2	9	180	9422	2000	45	56	159	30	68	73	0	0	1	10022	10029	10033	0	0	0	0	0	0	0	21001	2	0	0
Quách Viện	36	50052	1674	1001	444444332	953932222	661762794	444444444	1	8	14	185	8542	2351	63	46	29	153	53	82	0	0	1	10021	10028	14021	0	0	0	0	0	0	0	21013	2	0	0
Cao Lãm	36	50053	1495	1001	444833444	977111679	777821444	444444444	1	2	7	180	8452	2000	68	38	36	146	69	69	0	0	1	10028	10033	10026	0	0	0	0	0	0	0	0	2	0	0
Gia Cát Quân	36	50054	1499	1001	444293444	261687475	860444444	444444444	1	2	9	180	8752	3542	70	37	154	36	52	89	0	0	4	13022	13031	13021	0	0	0	0	0	0	0	0	2	0	0
Viên Thiệu	36	50055	1816	1001	152744444	183999664	684144522	444444444	1	17	3	180	7854	2000	58	36	59	149	68	65	0	0	4	13011	13020	13029	0	0	0	0	0	0	0	21004	2	0	0
Trương Nghi	36	50056	1803	1001	165444444	265044579	284485444	444444444	1	8	12	180	8742	2000	72	33	32	156	77	56	0	0	4	13011	13024	13033	0	0	0	0	0	0	0	21004	2	0	0
Thái Văn Cơ	36	50057	1762	1001	444444444	444444444	444444444	444444444	1	19	28	180	10522	5000	66	45	148	28	57	76	0	0	3	12003	12025	12030	0	0	0	0	0	0	0	21011	2	0	0
Di Di	36	50058	1673	1001	444944555	510774555	444444444	444444444	1	19	28	180	8942	800	78	70	153	45	72	85	0	0	3	12026	12028	12025	0	0	0	0	0	0	0	21003	2	0	0
TrươngXuânHoa	36	50059	1939	1001	444444444	444750253	760200774	433980444	1	0	0	180	18452	5500	65	61	144	65	45	59	0	0	1	10029	10032	10016	0	0	0	0	0	0	0	21009	2	0	0
Tây Na Bà Ðịa	36	50060	1614	1001	444444444	444444444	444444444	444444444	1	19	7	180	7452	1000	90	39	148	94	40	71	0	0	4	13014	13023	13026	0	0	0	0	0	0	0	21008	2	0	0
Lữ Linh Khởi	36	50061	1905	1001	444444444	444444444	444444444	444444444	1	0	0	190	9024	1824	90	35	54	154	87	97	0	0	3	12026	12031	14037	0	0	0	0	0	0	0	21018	2	0	0
Ðặng Ngải	36	50062	1930	1001	444444444	444444444	444444444	444444444	1	0	0	195	8452	2420	69	45	118	136	47	70	0	0	3	12003	12033	14037	0	0	0	0	0	0	0	0	2	0	0
Văn Ương	36	50063	1910	1001	444681444	154444152	344650844	120144844	1	0	0	190	7541	3520	81	44	56	153	63	108	0	0	4	13013	13029	14037	0	0	0	0	0	0	0	21004	2	0	0
Cao Thuận	36	50064	1560	1001	444320554	324323444	100411760	444444650	1	30	2	190	9542	2045	50	36	42	146	93	74	0	0	1	10021	10026	10028	0	0	0	0	0	0	0	21005	2	0	0
Mã Tắc	36	50065	1840	1001	444071444	444444444	444444444	444444444	1	24	1	175	9542	1200	40	48	126	109	50	65	0	0	4	13014	13024	13027	0	0	0	0	0	0	0	0	2	0	0
Tào Nhân	36	50066	1942	1001	444013444	144444028	142633134	444444444	1	0	0	175	9542	1200	61	32	33	145	78	75	0	0	2	11024	11033	11025	0	0	0	0	0	0	0	21015	2	0	0
Chu Phù	36	50067	1864	1001	679932444	986879655	444444822	444900444	1	2	16	165	8045	2000	61	43	140	46	63	85	0	0	3	12003	12021	12032	0	0	0	0	0	0	0	0	2	0	0
Pháp Chính	36	50068	1406	1001	742482555	799270372	444444274	444444444	1	17	3	190	9045	1842	70	56	158	48	99	52	0	0	4	13027	13025	13015	0	0	0	0	0	0	0	21016	2	0	0
Bồ Nguyên	36	50069	1916	1001	444921644	111030444	232444444	444444444	1	0	0	195	7452	1200	91	43	43	152	91	89	0	0	3	12025	12022	12033	0	0	0	0	0	0	0	21014	2	0	0
Trương Giác	36	50070	1897	1001	444444444	654444444	870344444	444444444	1	27	1	180	9545	1200	71	65	150	50	78	92	0	0	1	10015	10022	10032	0	0	0	0	0	0	0	21020	2	0	0
Trương Lương	36	50071	1898	1001	444444444	444444444	444444444	444444444	1	27	1	170	9045	1520	70	65	150	51	78	92	0	0	3	12021	12026	12032	0	0	0	0	0	0	0	21022	2	0	0
Trương Bảo	36	50072	1899	1001	444444444	444444444	444444444	444444444	1	27	1	175	9045	1252	69	51	149	55	88	91	0	0	2	11021	11034	11025	0	0	0	0	0	0	0	21021	2	0	0
Tôn Dực	36	50073	1621	1001	444444444	468999349	249444126	444444444	1	20	12	185	9045	1352	79	61	40	151	67	95	0	0	2	11014	11022	11033	0	0	0	0	0	0	0	21010	2	0	0
Quan Bình	36	50074	1804	1001	444444444	997444444	252272444	444444444	1	8	23	185	10452	1542	91	51	51	158	86	92	0	0	4	13024	13033	14006	0	0	0	0	0	0	0	0	2	0	0
HoàngNguyệtAnh	36	50075	1876	1001	444444444	444444444	444444444	444444444	1	0	0	185	10454	1500	89	64	160	59	61	89	0	0	4	13002	13027	13025	0	0	0	0	0	0	0	21008	2	0	0
Trương Hợp	36	50076	1890	1001	444333444	444444333	421642444	333444444	1	0	0	198	9145	2015	89	61	61	174	97	93	0	0	1	10021	10028	10032	0	0	0	0	0	0	0	21017	2	0	0
Trình Dục	36	50077	1431	1001	444724555	854222984	654444222	444444444	1	2	15	185	9045	1500	66	60	158	54	78	94	0	0	3	12013	12025	12034	0	0	0	0	0	0	0	21003	2	0	0
Chu Thương	36	50078	1678	1001	274444444	194080244	754444764	444444444	1	20	18	175	8515	1500	75	51	40	144	60	99	0	0	4	13020	13024	13033	0	0	0	0	0	0	0	21004	2	0	0
Trương Hoành	36	50079	1431	1001	444444555	258889289	555444138	444444444	1	2	11	190	10445	2500	72	55	158	36	84	101	0	0	2	11014	11021	11034	0	0	0	0	0	0	0	21002	2	0	0
Bàng Dục	36	50080	1615	1001	444822554	884911444	864444853	444444444	1	20	18	185	10452	2500	92	42	49	159	104	77	0	0	3	12021	12033	12016	0	0	0	0	0	0	0	21014	2	0	0
Hứa Chử	36	50081	1893	1001	964832444	654444444	444444444	444444444	1	0	0	190	10452	1254	103	30	51	180	128	85	0	0	3	12021	12026	12033	0	0	0	0	0	0	0	0	2	0	0
Tào Xung	36	50082	1884	1001	744644444	444444444	844444444	444444444	1	23	1	190	10452	1254	70	57	168	37	78	115	0	0	3	12016	12032	14054	0	0	0	0	0	0	0	0	2	0	0
Ngụy Diên	36	50083	1888	1001	444444444	444444444	444444444	444444444	1	0	0	190	10452	1254	98	62	57	158	71	98	0	0	4	13011	13013	13029	0	0	0	0	0	0	0	21004	2	0	0
Miên.TQNguyên	36	50084	1829	1001	444789444	678239444	899444444	444444444	0	2	9	190	10482	1254	104	46	165	43	65	100	0	0	2	20026	11027	11034	0	0	0	0	0	0	0	20023	2	0	0
ThạchQ.Nguyên	36	50085	1829	1001	444444444	444444444	444444444	444444444	1	2	17	180	8045	1024	97	52	160	38	68	91	0	0	2	11014	11023	11027	0	0	0	0	0	0	0	21002	2	0	0
Chu Du	36	50086	1834	1001	555249444	868444521	345444723	444099444	1	20	18	195	12452	2500	83	78	185	67	61	95	0	0	2	11002	11031	11034	0	0	0	0	0	0	0	21006	2	0	0
Trương Liêu	36	50087	1843	1001	444894444	444444832	763534701	444900444	1	20	23	195	13542	2500	91	47	62	174	98	97	0	0	3	12027	12033	14040	0	0	0	0	0	0	0	21014	2	0	0
Hoàng Trung	36	50088	1827	1001	444444444	682444554	555666641	444261444	1	0	0	195	15424	2500	102	51	48	178	97	92	0	0	4	13026	13029	14033	0	0	0	0	0	0	0	21019	2	0	0
Kỷ Linh	36	50089	1484	1001	677444333	717444717	777599727	444444444	1	8	18	185	12452	1254	80	37	46	152	82	88	0	0	2	11014	11022	11033	0	0	0	0	0	0	0	0	2	0	0
Vương Dị	36	50090	1998	1001	444444444	444444444	444444444	444444444	1	0	0	190	10542	2500	110	35	84	186	68	117	0	0	1	10028	10031	14021	0	0	0	0	0	0	0	0	2	0	0
Lưu Bị	36	50091	1919	1001	444444444	444444444	444444444	444444444	1	0	0	185	11045	1250	78	38	158	93	58	95	0	0	1	10028	10032	14046	0	0	0	0	0	0	0	21026	2	0	0
Quan Vũ	36	50092	1828	1001	444444444	444444444	444444444	444444444	1	0	0	180	11045	1250	95	35	69	192	80	98	0	0	4	13029	13033	14039	0	0	0	0	0	0	0	21024	2	0	0
Trương Phi	36	50093	1825	1001	444444444	444444444	444444444	444444444	1	0	0	180	12354	1250	101	30	40	187	84	125	0	0	3	12033	14038	14039	0	0	0	0	0	0	0	21025	2	0	0
VõThần Quan Vũ	36	50094	1937	1001	444444444	444444444	444444444	444444444	0	0	0	190	14245	1550	94	35	73	185	80	102	0	0	4	13026	13033	14039	0	0	0	0	0	0	0	21024	2	0	0
YếnNhân Tr.Phi	36	50095	1938	1001	444444444	444444444	444444444	444444444	0	0	0	190	14252	1550	100	27	54	184	83	121	0	0	3	12033	14039	14042	0	0	0	0	0	0	0	21025	2	0	0
Cát Bình	36	50096	1854	1001	444444444	444444444	444444444	444444444	1	10	2	198	12452	1250	78	43	150	25	48	98	0	0	2	11013	11027	11030	0	0	0	0	0	0	0	0	2	0	0
Thái Sư Từ	36	50097	1852	1001	444444444	444444444	444444444	444444444	1	20	22	199	15425	1250	87	46	62	183	65	126	0	0	2	11028	11033	14038	0	0	0	0	0	0	0	21015	2	0	0
Tôn Sách	36	50098	1837	1001	699444555	356666555	444444258	169444444	1	24	2	199	14524	1250	86	39	93	185	61	104	0	0	2	11033	14038	14039	0	0	0	0	0	0	0	21010	2	0	0
Gia Cát Cẩn	36	50099	1864	1001	763799555	567779764	444444444	444444444	1	2	9	188	12452	1250	97	44	173	47	35	71	0	0	2	11025	11027	14054	0	0	0	0	0	0	0	0	2	0	0
Tiểu Kiều	36	50100	1823	1001	444444444	444444444	444444444	444444444	1	19	17	185	12542	1254	83	48	171	30	52	104	0	0	1	10026	10029	10033	0	0	0	0	0	0	0	21001	2	0	0
Ðại Kiều	36	50101	1822	1001	444444444	444444444	444444444	292444444	1	19	16	185	12542	1254	90	40	40	162	58	98	0	0	4	13025	13028	13029	0	0	0	0	0	0	0	21008	2	0	0
Từ Thứ	36	50102	1858	1001	444899555	444444458	444444444	457444444	1	21	16	185	15425	1550	94	45	177	35	62	110	0	0	4	13027	13031	14037	0	0	0	0	0	0	0	21008	2	0	0
Thẩm Phối	36	50103	1882	1001	444444444	444444444	444444444	444444444	1	2	15	180	12452	1202	75	48	182	28	65	109	0	0	1	10022	10031	10034	0	0	0	0	0	0	0	0	2	0	0
Cam Ninh	36	50104	1947	1001	444444444	444444444	444444444	444444444	1	0	0	185	15425	1254	101	45	50	184	91	92	0	0	2	11028	11033	14045	0	0	0	0	0	0	0	0	2	0	0
Triệu Vân	36	50105	1851	1001	444444444	444444444	444444444	444444444	1	0	0	190	10542	1250	103	37	56	195	62	125	0	0	4	13029	13033	14038	0	0	0	0	0	0	0	21012	2	0	0
Triệu Quảng	36	50106	1896	1001	444444444	444444444	444444444	444444444	1	0	0	190	10452	1250	103	26	56	185	71	128	0	0	4	13033	14046	13015	0	0	0	0	0	0	0	21012	2	0	0
Triệu Thống	36	50107	1895	1001	444444444	444444444	444444444	444444444	1	0	0	190	10542	1250	115	23	48	188	66	129	0	0	2	11028	11033	20026	0	0	0	0	0	0	0	21006	2	0	0
NhạnÐiêuTuyết	36	50108	1982	1001	444444444	444444444	444444444	444350444	1	23	34	189	12452	5200	105	52	49	187	58	127	0	0	4	13029	13033	14046	0	0	0	0	0	0	0	0	2	0	0
Ðiêu Thuyền	36	50109	1826	1001	444444444	444444444	444444444	444444444	1	0	0	180	7854	2456	86	45	87	155	51	98	0	0	2	11030	11033	14038	0	0	0	0	0	0	0	21006	2	0	0
Trần Cung	36	50110	1846	1001	444444444	444444444	444444444	444444444	1	2	9	185	11015	1254	65	62	170	45	73	114	0	0	1	10015	10034	14051	0	0	0	0	0	0	0	21009	2	0	0
Mã Ðại	36	50111	1840	1001	444394555	973444444	979444444	444444444	1	24	1	190	12452	2542	94	33	37	182	60	100	0	0	1	10015	10021	10028	0	0	0	0	0	0	0	21013	2	0	0
Hạ Hầu Uyên	36	50112	1857	1001	444444444	444444444	444444444	444444444	1	8	18	190	13245	2541	103	44	45	191	75	116	0	0	3	12027	12033	14039	0	0	0	0	0	0	0	21007	2	0	0
Hạ Hầu Ðôn	36	50113	1836	1001	444444444	444444444	444444444	444444444	1	8	15	190	13245	2541	107	38	40	184	80	114	0	0	3	12031	12033	14039	0	0	0	0	0	0	0	21018	2	0	0
Tôn Quyền	36	50114	1838	1001	444444444	444444444	444444444	444662444	1	20	20	190	15424	4500	77	47	126	157	57	105	0	0	4	13029	13031	14053	0	0	0	0	0	0	0	0	2	0	0
Bàng Ðức	36	50115	1945	1001	444444444	444444444	444444444	444444444	1	0	0	190	14245	4500	104	46	45	193	81	108	0	0	1	10028	14038	14037	0	0	0	0	0	0	0	21017	2	0	0
Tuân Úc	36	50116	1881	1001	444444444	444444444	444444444	444444444	1	2	15	180	13452	2250	85	69	186	35	70	119	0	0	3	12025	12028	12030	0	0	0	0	0	0	0	21003	2	0	0
Quách Gia	36	50117	1845	1001	444444444	444444444	444444444	444444444	1	0	0	190	15424	2451	85	61	188	36	74	120	0	0	3	12003	12028	14051	0	0	0	0	0	0	0	21011	2	0	0
Tôn Kiên	36	50118	1880	1001	444444444	444444444	444444444	444444444	1	25	2	180	12451	2542	93	44	65	181	69	111	0	0	2	11023	11033	14038	0	0	0	0	0	0	0	21010	2	0	0
Chân Mật	36	50119	1875	1001	444444444	444444444	444444444	444444444	1	0	0	190	15424	2542	77	66	174	72	40	129	0	0	2	11027	11034	11016	0	0	0	0	0	0	0	21029	2	0	0
Tào Tháo	36	50120	1892	1001	444444444	444444444	444444444	444444444	1	0	0	190	15424	2542	107	29	180	68	53	139	0	0	3	12033	12034	14038	0	0	0	0	0	0	0	0	2	0	0
Mã Siêu	36	50121	1824	1001	444444444	444444444	444444444	444444444	1	0	0	190	14245	2541	86	66	32	193	66	125	0	0	1	10028	14038	14042	0	0	0	0	0	0	0	21013	2	0	0
Lỗ Tạp	36	50122	1611	1001	444444444	210430430	210210321	444444444	1	8	18	180	12345	4000	68	48	119	178	50	106	0	0	1	10028	14033	14039	0	0	0	0	0	0	0	21013	2	0	0
Thư Thụ	36	50123	1677	1001	541444444	690666432	742444555	444344444	1	7	3	180	11245	2500	86	66	177	27	80	127	0	0	1	10022	10034	14051	0	0	0	0	0	0	0	0	2	0	0
Ðiển Vi	36	50124	1833	1001	555644555	855444444	555444444	444444444	1	8	14	185	12451	2500	112	30	34	184	117	80	0	0	3	12031	12033	14043	0	0	0	0	0	0	0	21018	2	0	0
Cẩm Mã Siêu	36	50125	1940	1001	444444444	444444444	444444444	444444444	1	0	0	190	14514	2500	87	40	48	192	67	135	0	0	1	10028	10033	14038	0	0	0	0	0	0	0	21013	2	0	0
Văn Xú	36	50126	1853	1001	444444444	444444444	444444444	444878444	1	8	9	190	14514	2500	105	28	28	176	70	103	0	0	1	10028	14037	14040	0	0	0	0	0	0	0	21005	2	0	0
Tưởng Tế	36	50127	1848	1001	444444444	444444444	444444444	444444444	1	2	19	190	12451	2500	113	35	174	49	70	94	0	0	3	12003	12028	12032	0	0	0	0	0	0	0	21003	2	0	0
Công Tôn Tập	36	50128	1835	1001	799444000	940000001	1000001	444444444	1	2	10	190	12452	2500	97	47	176	53	29	123	0	0	1	10010	10027	10034	0	0	0	0	0	0	0	0	2	0	0
Khảo Lỗ	36	50129	1894	1001	444884444	444444444	444444444	444444444	1	2	18	200	14524	2500	109	39	178	34	76	91	0	0	1	10010	10034	14038	0	0	0	0	0	0	0	0	2	0	0
Na Âu	36	50130	1894	1001	844511444	444763444	444811444	444444444	1	2	18	200	14542	2500	114	30	178	34	78	91	0	0	3	12034	14021	14038	0	0	0	0	0	0	0	0	2	0	0
Lữ Phụng Tiên	36	50131	1981	1001	420614444	444604734	523523444	444444444	0	0	0	200	17451	2500	100	100	100	100	100	100	0	0	3	12033	14038	14039	0	0	0	0	0	0	0	21014	2	0	0
Viên Thuật	36	50132	1545	1001	444666444	994423322	444444111	444444444	1	17	3	200	16542	2500	103	32	46	168	48	103	0	0	1	10004	10028	10032	0	0	0	0	0	0	0	0	2	0	0
Từ Hoảng	36	50133	1949	1001	444444444	444444444	444444444	444444444	1	0	0	200	15421	2500	106	46	49	193	61	123	0	0	3	12031	12033	14039	0	0	0	0	0	0	0	21014	2	0	0
Bộ Chất	36	50134	1637	1001	444666444	723444454	650974444	444444444	1	10	4	160	9045	2500	60	75	120	50	36	50	0	0	3	12003	12027	12030	0	0	0	0	0	0	0	0	2	0	0
Ti Di Hô	36	50135	1856	1001	444444444	444444444	444444444	444444444	1	19	16	200	21569	5500	71	66	171	47	56	108	0	0	2	11027	11030	11025	0	0	0	0	0	0	0	21002	2	0	0
TônThượngHương	36	50136	1961	1001	644444444	444444444	444444444	444444444	1	0	0	200	24044	2130	90	30	37	170	54	123	0	0	3	12026	12031	12033	0	0	0	0	0	0	0	0	2	0	0
Hoa Hùng	36	50137	1782	1001	111111444	792000222	220440444	444444444	1	8	15	200	24014	2130	102	26	32	185	71	102	0	0	1	10021	10028	14043	0	0	0	0	0	0	0	21005	2	0	0
Chu Thái	36	50138	1782	1001	188444444	277444068	66444444	444444444	1	8	27	200	25014	2342	115	39	51	189	76	105	0	0	2	11033	14039	14042	0	0	0	0	0	0	0	21015	2	0	0
Bành Dạng	36	50139	1501	1001	699475444	277777152	799444444	444444444	1	2	16	200	12400	1260	84	43	162	41	64	107	0	0	4	13027	13031	14021	0	0	0	0	0	0	0	21016	2	0	0
