id 	dialog 
40389	Tướng quân khoan đã! Trên đường nhỏ dễ có mai phục, xin tướng quân đi đường lớn
40390	Có mai phục, ta cũng không có gì phải sợ
40391	Vậy xin tướng quân trên đường cẩn thận, tôi và mọi người còn lại sẽ chết để thủ thành, cho dù bị công phá, chúng tôi cũng thề chết không hàng, chỉ mong tướng quân mau dẫn binh đến cứu viện
40392	Ông là 1 quan văn thì thủ thành thế nào? Chu Thương! Ngươi ở lại giúp Vương Phủ thủ thành, những người còn lại theo ta đột phá vòng vây
40393	2 người họ do cả ngày xuất chinh, từ lâu đã đã bị thương mệt rồi, lần này lại đến Thượng Dung cầu viện, nếu gặp phải phục binh Ðông Ngô, chắc lành ít dữ nhiều
40394	Tướng quân đừng lo lắng. Tôi đến rừng Mạch thành chi viện 2 người Quan Bình và Liêu Hóa
40395	Lão phu 1 thân tung hoành sa trường, việc gì cũng gặp qua. Nhưng lần này lại trúng ngụy kế của tên Lữ Mông, sơ ý để mất Kinh Châu, còn thua chạy đến Mạch thành, kêu ta còn mặt mũi nào đi gặp đại ca
40396	Tướng quân! Vì kế hôm nay đành phải phái người đến chỗ Lưu Phong và Mạnh Ðạt đang thủ ở Thượng Dung, nếu có viện binh, chúng ta có thể tiếp tục thủ nơi này, sẽ cùng Vương thân Hán Trung lãnh binh đến đây, sẽ có cơ hội đoạt lại Kinh Châu
40397	Tướng quân! Lữ Mông của Ðông Ngô đang ở ngoài thành bố trí trọng binh, bao vậy Mạch thành rồi
40398	Ta sẽ đi gặp tên Lữ Mông này, xem hắn ta rốt cuộc có bản lĩnh gì
40399	Tướng quân khoan đã! Quân ta không may, xin tướng quân đừng nhất thời võ dũng, trung mưu kế của bọn tặc Ðông Ngô
40400	Phụ thân đại nhân! Ðể con và Liêu Hóa đột phá vòng vây đến Thượng Dung cầu viện
40401	Vậy cũng được. 2 người phải cẩn thận, ta ở Mạch thành chờ tin mọi người
40402	Mạt tướng không phụ sứ mệnh
40403	Chúng ta đi qua cứ điểm Ðông Ngô thủ, chúng nhất định sẽ thông báo cho thủ quân khác đến, chúng ta khẩn cấp đi thôi
40404	Quan mỗ tung hoành sa trường mấy mươi năm, có khi nào rắc rối như lần này, hôm nay cho dù chết trên chiến trường, cũng muốn bọn tiểu tặc Ðông Ngô bội tín vong nghĩa các người cùng chết theo
40405	Mạch thành đã bị quân ta bao vậy, các ngươi quên việc cầu viện quân đi, mau quay về khuyên Quan Vũ ngoan ngoãn trói tay chịu chết, thì tha cho các người tội chết
40406	Còn nếu ngoan cố chống lại, thì ngày phá thành cung chính là ngày giỗ của các ngươi
40407	Phụ thân ta theo vua Hán Trung Lưu Bị đã mấy mươi năm, từ lâu đã cùng sống chết, há sao phải ham sống sợ chết, mà đầu hàng bọn tiểu tặc Ðông Ngô các ngươi
40408	Còn ngươi sỉ nhục việc của cha ta, thì sẽ lấy đầu ngươi đền tội
40409	Liêu Hóa đã nhân lúc thiếu hiệp tác chiến với Ngô quân, đột phá vòng vậy đến Thượng DUng cầu viện quân rồi
40410	Quân Ngô mỗi lúc càng mạnh, tôi phải khẩn cấp quay về giúp Phụ thân đại nhân kiên thủ Mạch thành
40411	Giơ cao đuốc lên! Thông báo toàn quân
40412	Tạm thời lui binh, đợi sau khi đại quân Ðông Ngô tập kết, sẽ bắt hết 1 lần
40413	Hôm nay quân binh Ðông Ngô tìm kiếm chúng ta khắp nơi, khi Phan Chương bị đánh lui, đã giơ cao đuốc thông báo cho quân Ngô khác, hay chúng ta tránh đi thì tốt hơn
40414	Tôi biết trong rừng Mạch thành có 1 doanh trại phế bỏ, chi bằng chúng ta trốn trong đó, chờ lúc quân Ngô thư giãn, thừa cơ hội đột phá vòng vây
40415	Nhớ lại lúc ta bắc chinh Tương Dương, lại nước cuốn thất quân, trảm Bàng Ðức, bắt Vu Cấm, sau cùng công đánh Phiền thành, 1 thế như phá trúc
40416	Nhưng không ngờ hôm này lại bại trận lạc đến Mạch thành, thất thủ Kinh Châu, ta thật xấu hổi với đại ca vua Hán Trung
40417	Phụ thân đại nhân
40418	Hỏng rồi...sao lại không thấy Triệu Lũy đâu?
40419	Tướng...quân...hãy tha tội mạt tướng...đi 1 bước nữa rồi. Có thể ...làm thuộc hạ của người...là...vinh hạnh...đời tôi
40420	Quan tướng quân! Mạch thành đã bị quân ta ta công chiếm rồi, còn bộ chúng của ngươi cũng từng người rời khỏi ngươi rồi, ta nể ngươi là anh hùng, đầu hàng đi. Không cần thiết để tăng thêm thương vong
40421	Binh pháp có nói rằng: Khốn địch sầu thành, mạc thiện ư trở, địa hình này...chính là nơi trở ngại. Lại thêm nhiều người bao vây ở đây, vậy làm thế nào mới tốt
40422	Là thần tử, há có thể không biết đạo không thể trong chốc lát lạc đường rời bỏ quân chủ, ta tuyệt đối sẽ không khuất phục các ngươi
40423	Ta là con của thần Quan Vũ của vua Hán Trung, Quan Bình cũng vậy
40424	Ai dám làm bị thương thân phụ của ta, thì phải đạp qua xác ta
40425	Nếu tướng quân có ý như vậy, vậy chúng tôi cũng đành phải chiến đấu thôi...
40426	Nhân sinh tự cổ ai mà không chết! Vẫn lấy chữ trung cho riêng mình. Tiết nghĩa võ dũng của Quan tướng quân sẽ mãi mãi lưu truyền trong lòng tôi, tôi giúp người đến hoàng cung Thành Ðô, lấy hộp gấm giao cho Lưu Bị đại nhân
40427	Thiếu hiệp! Bạn trên đường vất vả nhiều rồi, tôi có 1 hộp gấm, phiền bạn giúp tôi đưa cho đại ca Lưu Bị đại nhân của tôi ở hoàng cung Thành Ðô, nói tôi thật xấu hổ, nhưng nguyện kiếp sau vẫn làm huynh đệ với ông ấy và Trương Phi
40428	Tướng quân Quan Bình
40429	Mau chạy...trễ là không kịp đâu
40430	Bắt Quan Vũ lại
40431	Hỏng rồi! Ta sao lại làm mất hộp gấm mà tướng quân Quan Vũ giao phó rồi
40432	Thừa tướng! Tôi nghe nói tướng lĩnh Ðông Ngô Lữ Mông đã dùng kế công đánh Kinh Châu, như tướng quân Quan Vũ hôm nay không biết thất lạc ở đâu. Không biết người có thể nghe việc này không
40433	Thật không thể giấu sự thật, tôi 2 ngày nay khi thiên quan thiên tượng, thì thấy được có tướng tinh rơi tại nơi chúng ta, liền biết Vân Trường có tai họa, tôi cũng đang lo lắng thay ông ta
40434	Thừa tướng sao ông lại không báo cho ta biết việc này?
40435	Hỏng rồi! Quan lão đệ là người có thể tin tưởng, nếu không thì ta lại sao lấy đất quan trong như Kinh Châu này phó thác cho ông ta
40436	Khởi bẩm Hán vương! Mã Lương cầu kiến
40437	Hán vương! Hán vương! Ðại sự không xong rồi
40438	Có việc thiên đại gì vậy! Nhìn bạn sao lại gấp gáp như vậy
40439	Hôm này Kinh Châu đã bị Lữ Mông dùng kế công hạ, hôm nay thủ tướng Quan Vũ tướng quân đang binh bại cầu viện
40440	Khởi bẩm Hán vương! Liêu Hóa cầu kiến
40441	Khởi bẩm Hán vương! Mạt tướng liều chết đột phá sự phong tỏa của quân Ngô, không dễ đến Thượng Dung cầu viện, không ngờ thủ tướng Lưu Phong và Mạnh Ðạt, lại không muốn xuất binh Mạch thành giải cứu nguy
40442	Sao! 2 người Lưu Phong và Mạnh Ðạt sao lại to gan như vậy, tội không thể dung thứ. Ta lập tức điều binh khiển tướng, đích thân lãnh binh đến giải cứu nguy ở Kinh, Tương
40443	Quan lão đệ! Nếu người có mệnh hệ gì, làm đại ca ta cũng không muốn sống, ta cũng sẽ đích thân lãnh binh đi, thay người lấy lại công bằng
40444	Khởi bẩm Hán vương! Tướng quân Quan Vũ thua trận. Ðô đốc Triệu Lũy cũng đã chết trong loạn quân rồi
40445	Khởi  bẩm Hán Vương! Tướng quân Quan Vũ và tướng quân Quan Bình đã bị tướng lĩnh Ðông Ngô bắt rồi
40446	Khởi bẩm Hán vương! Tướng quân Quan Vũ và tướng quân Quan Bình đã bị vua Ðông Ngô là Tôn Quyền trảm
40447	Quan lão đệ...
40448	Người đâu! Mau dìu Hán vương vào trong nghỉ ngơi, Hán vương chắc liên tiếp nghe nhiều tin xấu như vậy, mới bị hôn mê
40449	Thừa tướng đại nhân! Tướng quân Quan Vũ trước khi qua đời gioa cho tôi 1 hộp gấm, nói là giao cho Hán vương, xin thừa tướng xem qua
40450	Chờ ta mở ra xem xe, ừ... (Lòng nghĩ) tướng quân Quan Vũ người yên tâm. Khổng Minh tôi suốt đời sẽ toàn lực phò tá Hán vương thống nhất thiên hạ, tạo thái bình thịnh thế
40451	Tướng quân Quan Vũ trong hộp gấm có nhắc đến, rất cảm tạ thiếu hiệp giúp đỡ đã lâu, và dặn dò tôi phải lấy bảoe vật thiên mệnh của ông ấy phó thác cho bạn,  hy vọng thiếu hiệp có thể vận dụng
40452	Ðây rốt cuộc là chuyện gì! Có thể tướng quân Quan Vũ...
40453	Thiên cơ không thể tiết lộ. Có ngày ngươi sẽ rõ...
40454	Chư tướng nghe lệnh! Bao vậy 2 người đó lại cho ta
40455	Chào mừng đến thăm bộ lạc giáng sinh, bên trong có sừng hưu giáng sinh và các loại hoạt động khác nhau, chờ bạn cùng đến vui
40456	Chỉ cần đến thương thành, mua 1 vé cửa bộ lạc giáng sinh, sắp hàng thứ tự để vào, thì có thể du lịch bộ lạc giáng sinh
40457	Sắp hàng thứ tự? Ðây ý là...
40458	Do tôi 1 lần có thể chuyển 1 người đến bộ lạc giáng sinh, nên không cần tổ đội để vào
40459	Muốn vào bộ lạc giáng sinh kỳ ảo thần bí phải không?
40460	Tôi nói đại ca. Lần trước tôi kêu ông tìm Thiên chùy cang và Tiên linh cổ mộc, tôi đều phân biệt đến tìm đưa cho ông, vậy tiếp theo rốt cuột nên lên đó tìm Chấn địa chùy và Bách luyện lư
40461	Nói thật...lần trước tôi nói tôi muốn suy nghĩ kỹ những thứ còn lại rốt cuộc ở đâu. Nhưng tôi thật không có 1 chút manh mối ...
40462	Nhưng tôi biết nữ thần Hạo Mị từ lâu trước khi bị Hoàng đế trục đuổi, có giao tình với Hỏa Ðức tinh quân rất tốt, nói không chừng bạn có thể biết được nữ thần Hạo Mị ở đâu từ Hỏa Ðức tinh quân
40463	Hỏa Ðức tinh quân nay đang ở vườn bàn đào tiên giới tham gia đại thưởng bàn đào, bạn có thể đến đó tìm bà ta hỏi thăm xem tung tích của nữ thần Hạo Mị
40464	Chúng tôi? Ý ông là phải dẫn tôi đi cùng ông sao
40465	Phiền thiếu hiệp dẫn tôi đi cùng đến vườn bàn đào tiên giới tìm Hỏa Ðức tinh quân, thăm hỏi bà ta xem xem tung tích nữ thần Hạo Mị
40466	Nếu tôi đoán không sai, ông ta chắc là sẽ ở Ðơn Vu Sơn động nghiên cứu thuật đúc tạo
40467	Tinh quân! Ðã lâu không gặp
40468	Sao lại là ông lão thợ ngốc nghếch, hôm nay lại đến đây làm gì?
40469	Mục đích hôm nay đến là hy vọng Tinh quân có thể tiết lộ tung tích nữ thần Hạo Mị
40470	Vậy ông tìm Hạo Mị làm gì?
40471	Nguyên nhân chúng tôi tìm nữ thần Hạo Mị là muốn tìm Thượng cổ thần bin "Chấn địa chùy"
40472	Chấn địa chùy là thần binh có diệt tuyệt đồ thán tất cả sinh linh, chẳng may nếu rơi vào tay tà ma, vậy hậu quả không phải là chuyện nhỏ
40473	Sao các người gấp gáp muốn biết tung tích Hạo Mị, hóa ra là đang thèm muốn Chấn địa chùy đó, nhưng thấy ngươi tử tế, bổn tinh quân đây thay trời hành đạo, thu lại cho các người
40474	Thiếu hiệp nói nhiều, dốc toàn lực chống lại công kích của ta, nếu không thì thì trở thành hồn vong dưới kiếm của ta
40475	Thiếu hiệp lưu thần! Tên này có thể không dễ đối phó
40476	Tinh quân khoan đã! Nguyên nhân chúng tôi tìm Chấn địa chùy, chỉ chẳng qua là muốn lấy để đúc tạo nón mới thôi, hoàn toàn không phải là lấy để làm chuyện ác
40477	Lần trước tôi thấy được Hạo Mị đã là việc nhiều năm trước đây, sau năm đó bà ta bị Hoàng đế trục đuổi, chạy đến phía Bắc xa xôi, nếu tôi nhớ không lầm, chắc là khu Liêu Ðông hiện tại
40478	Nhưng tôi nghe nói nơi nữ thần Hạo Mị chắc sẽ có hạn hán, Liêu Ðông quanh năm đều là băng thiên tuyết địa, sao bà ta có thể ở đó?
40479	Có điều ngươi không biết rồi, Hạo Mị sinh thời thích đúc tạo vật phẩm, và lâu năm sống bên cạnh bếp lửa nóng, đang cần môi trường băng thiên tuyết địa để hạ nhiệt, nếu không sao có thể chịu được
40480	Mau đến thử mặt nạ hoàn mỹ mà tôi vì bạn mà đúc tạo đi, xem bạn muốn cái nào
40481	Kim trụ cường hóa lực công kích. Chinh thiên
40482	Ngân trụ tăng kiến thức hiểu biết. Minh ngục
40483	Y, y, nha nha chi chi
40484	Âm thanh ghê người này là gì vậy
40485	Ðây chắc là thuộc hạ còn lại của nữ thần Hạo Mị, thừa cơ trong động muốn quấy nhiễu ta đúc tạo
40486	Ðể tôi đi đuổi chúng ra khỏi
40487	Âm thanh này nghe giống như ngoài động quật truyền vào
40488	Trước tiên bạn đến góc trên bên phải động quật đó xem xem, chúng nhất định trốn ở đó
40489	Tôi sẽ gấp đốt lửa lò của Bách luyện lư này, bạn mau đi lấy mặt nạ thần bí mà Ðỗ Lỗ Ni tặng cho tôi
40490	Ðại ca, mặt nạ thần bí ông cần tôi lấy rồi
