name 	type 	id 	prop1 	prop1_val 	prop2 	prop2_val 	element 	elem_val 	contribute 	sellprice 	equippos 	level 	BuyingPrice 	SellingPrice 	ItemDescription 	unk1 	unk2 	unk3 	unk4 	unk5 	unk6 	unk9 	unk10 	unk11 	unk12 	unk13 	unk14 	unk15 	unk16
TT Tiên Vu Phụ	51	51245	67	41210	67	45245	0	-100	0	0	0	0	0	1	Tướng tinh chuyên thuộc Tiên Vu Phụ	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Phù La Hàn	51	51246	67	41310	67	45246	0	-100	0	0	0	0	0	1	Tướng tinh chuyên thuộc Phù La Hàn	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Khâu Lực Cư	51	51247	67	41021	67	45247	0	-100	0	0	0	0	0	1	Tướng tinh chuyên thuộc Khâu Lực Cư	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Tôn Trọng	51	51248	67	41008	67	45248	0	-100	0	0	0	0	0	1	Tướng tinh chuyên thuộc Tôn Trọng	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Tân Tì	51	51249	67	41014	67	45249	0	-100	0	0	0	0	0	1	Tướng tinh chuyên thuộc Tân Tì	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Tưởng Cán	51	51250	67	41106	67	45250	0	-100	0	0	0	0	0	1	Tướng tinh chuyên thuộc Tưởng Cán	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Trần Bại	51	51251	67	41101	67	45251	0	-100	0	0	0	0	0	1	Tướng tinh chuyên thuộc Trần Bại	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Vương Bình	51	51252	67	41344	67	45252	0	-100	0	0	0	0	0	1	Tướng tinh chuyên thuộc Vương Bình	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Tây Na Bà Ðịa	51	51253	67	41312	67	45253	0	-100	0	0	0	0	0	1	Tướng tinh chuyên thuộc Tây Na Bà Ðịa	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Na Lỵ	51	51254	67	41006	67	45254	0	-100	0	0	0	0	0	1	Tướng tinh chuyên thuộc Na Lỵ	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Tôn Càn	51	51255	67	41015	67	45255	0	-100	0	0	0	0	0	1	Tướng tinh chuyên thuộc Tôn Càn	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Giản Ung	51	51256	67	41018	67	45256	0	-100	0	0	0	0	0	1	Tướng tinh chuyên thuộc Giản Ung	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Hàn Trung	51	51257	67	41009	67	45257	0	-100	0	0	0	0	0	1	Tướng tinh chuyên thuộc Hàn Trung	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Bạch Nhiễu	51	51258	67	41011	67	45258	0	-100	0	0	0	0	0	1	Tướng tinh chuyên thuộc Bạch Nhiễu	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Mã Thiết	51	51259	67	41222	67	45259	0	-100	0	0	0	0	0	1	Tướng tinh chuyên thuộc Mã Thiết	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Tông Dự	51	51260	67	41342	67	45260	0	-100	0	0	0	0	0	1	Tướng tinh chuyên thuộc Tông Dự	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Khảo Lỗ	51	51261	67	41264	67	45261	0	-100	0	0	0	0	0	1	Tướng tinh thầy âm dương Oa quốc Khảo Lỗ	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Mễ Nã	51	51262	67	41265	67	45262	0	-100	0	0	0	0	0	1	Tướng tinh thầy âm dương Oa quốc Mễ Nã	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Na Âu	51	51263	67	41266	67	45263	0	-100	0	0	0	0	0	1	Tướng tinh thầy âm dương Oa quốc Na Âu	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Sa Âu Sa	51	51264	67	41267	67	45264	0	-100	0	0	0	0	0	1	Tướng tinh thầy âm dương Oa quốc Sa Âu Sa	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Hoàng Trung	51	51265	67	41054	67	45267	0	-100	0	0	0	0	0	1	Tướng tinh Hoàng Trung có Bách bộ xuyên dược thần kỹ	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Chu Thái	51	51266	67	41067	67	45268	0	-100	0	0	0	0	0	1	Tướng tinh Chu Thái đánh chết không lui, trung dũng chiến đấu	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Hứa Chử	51	51267	67	41030	67	45270	0	-100	0	0	0	0	0	1	Tướng tinh Hứa Chử được quân Tào Tháo xưng là hổ si	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Từ Hoảng	51	51268	67	41032	67	45269	0	-100	0	0	0	0	0	1	Tướng tinh Từ Hoảng có thể so với danh tướng Hán sơ Chu Á Phu	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Trương Hợp	51	51269	67	41033	67	45265	0	-100	0	0	0	0	0	1	Tướng tinh Trương Hợp được Tào Tháo tán dương như Hàn Tín	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Hạ Hầu Uyên	51	51270	67	41024	67	45266	0	-100	0	0	0	0	0	1	Tướng tinh chuyên thuộc Hạ Hầu Uyên	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Lục Tốn	51	51271	67	41072	67	45272	0	-100	0	0	0	0	0	1	Tướng tinh của Bá Ngôn	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Bàng Thống	51	51272	67	41052	67	45273	0	-100	0	0	0	0	0	1	Tướng tinh của Sĩ Nguyên	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Gia Cát Lượng	51	51273	67	41051	67	45274	0	-100	0	0	0	0	0	1	Tướng tinh của Khổng Minh	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Tư Mã Ý	51	51274	67	41036	67	45271	0	-100	0	0	0	0	0	1	Tướng tinh của Trọng Ðạt	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT NhạnÐiêuTuyết	51	51275	67	41385	67	45286	0	-100	0	0	0	0	0	1	Nhạn Ðiêu Tuyết tinh vân thiên lực	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Lữ Linh Khởi	51	51276	67	41434	67	45275	0	-100	0	0	0	0	0	1	Lữ Linh Khởi nằm mơ thấy thất tịch sao rơi đầy	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Lý Phong	51	51277	67	41439	67	45285	0	-100	0	0	0	0	0	1	Thiên tinh đêm hè của Lý Phong	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Chu Bình Dung	51	51278	67	41379	67	45283	0	-100	0	0	0	0	0	1	Tinh tú rằm tháng 8 của Chu Bình Dung	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Bào Tam Nương	51	51279	67	41190	67	45281	0	-100	0	0	0	0	0	1	Bào Tam Nương tinh tú lực thánh linh	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Chu Tuấn	51	51280	67	41291	67	45282	0	-100	0	0	0	0	0	1	Tướng tinh của Chu Tuấn dũng mãnh	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Ðặng Ngải	51	51281	67	41435	67	45276	0	-100	0	0	0	0	0	1	Ðặng Ngải đêm nằm mơ thấy tinh tú rơi Nhữ Nam	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Quan Tác	51	51282	67	41189	67	45280	0	-100	0	0	0	0	0	1	Quan Tác tướng tinh dũng mãnh	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Chu Phù	51	51283	67	41261	67	45284	0	-100	0	0	0	0	0	1	Chu Phù thiên tinh lạc thất tịch	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Văn Ương	51	51284	67	41436	67	45277	0	-100	0	0	0	0	0	1	Uy lực dũng mãnh của Văn Ương	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Tư Mã Chiêu	51	51285	67	41437	67	45278	0	-100	0	0	0	0	0	1	Tướng tinh của Tấn Văn Ðế Tư Mã Chiêu	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Tào Duệ	51	51286	67	41438	67	45279	0	-100	0	0	0	0	0	1	Thiên tinh hộ mạng của Tào Duệ	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT QuáchNữVương	51	51287	67	41139	67	45396	0	-100	0	0	0	0	0	1	Thiên tinh đêm mộng của Quách Nữ Vương	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Bồ Nguyên	51	51288	67	41441	67	45397	0	-100	0	0	0	0	0	1	Tinh tú của Bồ Nguyên, thợ rèn nước Thục	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Tôn Kiên	51	51289	67	41140	67	45287	0	-100	0	0	0	0	0	1	Tinh Tú của Tôn Kiên trong đêm rằm	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Lữ Bố Ðịa	51	51290	67	41443	67	45398	0	-100	0	0	0	0	0	1	Tinh Tú của Chiến Thần Lữ Bố Ðịa	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Lữ Bố Thủy	51	51291	67	41444	67	45399	0	-100	0	0	0	0	0	1	Tinh Tú của Chiến Thần Lữ Bố Thủy	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Lữ Bố Hỏa	51	51292	67	41082	67	45400	0	-100	0	0	0	0	0	1	Tinh Tú của Chiến Thần Lữ Bố Hỏa	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Lữ Bố Phong	51	51293	67	41445	67	45401	0	-100	0	0	0	0	0	1	Tinh Tú của Chiến Thần Lữ Bố Phong	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Cao Cán	51	51294	67	41365	67	45288	0	-100	0	0	0	0	0	1	Tinh tú đêm tháng 7 của Cao Cán	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Doãn Giai	51	51295	67	41364	67	45289	0	-100	0	0	0	0	0	1	Tinh tú trong giấc mộng của Doãn Giai	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Qua Luân Tri	51	51296	67	41446	67	45290	0	-100	0	0	0	0	0	1	Tinh tú đêm rằm tháng 10 của Qua Luân Tri	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Ất Ðịa Gia Lan	51	51297	67	41447	67	45291	0	-100	0	0	0	0	0	1	Giấc mộng đêm hè của Ất Ðịa Gia Lan	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Lý Nghiêm	51	51298	67	41162	67	45292	0	-100	0	0	0	0	0	1	Thiên tinh của Lý Nghiêm	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Lữ Khải	51	51299	67	41422	67	45293	0	-100	0	0	0	0	0	1	Thiên tinh ngày rằm của Lữ Khải	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Ngọc Tang Ðóa	51	51300	67	41448	67	45294	0	-100	0	0	0	0	0	1	Thiên Tinh màu hồng ngọc của Ngọc Tang Ðóa	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Nhĩ Chi	51	51301	67	41400	67	45403	0	-100	0	0	0	0	0	1	Tinh tú đêm rằm của Nhĩ Chi	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Lang Trĩ	51	51302	67	41403	67	45404	0	-100	0	0	0	0	0	1	Tinh tú đêm rằm của Lang Trĩ	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Vương Song	51	51303	67	41390	67	45405	0	-100	0	0	0	0	0	1	Tinh tú đêm ngày hè của Vương Song	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Tư Mã Sư	51	51304	67	41440	67	45406	0	-100	0	0	0	0	0	1	Tinh tú đêm ngày hè của Tư Mã Sư	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Vương Dị	51	51305	67	41553	67	45407	0	-100	0	0	0	0	0	1	Tinh tú đêm rằm của Vương Dị	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Triệu Quảng	51	51306	67	41554	67	45408	0	-100	0	0	0	0	0	1	Tinh tú đêm rằm của Triệu Quảng	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Triệu Thống	51	51307	67	41555	67	45409	0	-100	0	0	0	0	0	1	Tinh tú đêm rằm của Triệu Thống	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Triệu Tương	51	51308	67	41556	67	45410	0	-100	0	0	0	0	0	1	Giấc mộng đêm hè của Triệu Tương	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Gia Cát Quả	51	51309	67	41551	67	45411	0	-100	0	0	0	0	0	1	Thiên tinh soi sáng vận mệnh của Gia Cát Quả	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT VươngNguyênCơ	51	51310	67	41557	67	45412	0	-100	0	0	0	0	0	1	Tinh tú trong giấc mộng của Vương Nguyên Cơ	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Khương Duy	51	51311	67	41059	67	45413	0	-100	0	0	0	0	0	1	Tinh Anh sáng trong giấc mộng ngày rằm của Khương Duy	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Viên Thuật	51	51312	67	41163	67	45414	0	-100	0	0	0	0	0	1	Ngôi sao sáng phương Bắc tượng trưng cho Viên Thuật	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Công Tôn Tập	51	51313	67	41316	67	45415	0	-100	0	0	0	0	0	1	Tinh anh trong giấc mộng đêm hè của Công Tôn Tập	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Quản Lộ	51	51314	67	41352	67	45430	0	-100	0	0	0	0	0	1	Tướng tinh của Công Minh Quản Lộ	0	0	0	0	12	0	0	0	0	0	0	0	0	0
TT Yêu Quỷ Vương	51	51315	67	41387	67	45431	0	-100	0	0	0	0	0	1	Tướng tinh của Yêu Quỷ Vương	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim Ấn Tưởng Cán	51	51501	67	45250	67	50041	0	-100	0	0	0	0	0	1	Kim Ấn dùng để phong cấp cho Tưởng Cán	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim Ấn Triệu Nga	51	51502	67	45220	67	50042	0	-100	0	0	0	0	0	1	Kim Ấn dùng để phong cấp cho Triệu Nga	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim Ấn Na Lỵ	51	51503	67	45254	67	50043	0	-100	0	0	0	0	0	1	Kim Ấn dùng để phong cấp cho Na Lỵ	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim Ấn C.TônToản	51	51504	67	45243	67	50044	0	-100	0	0	0	0	0	1	Kim Ấn dùng để phong cấp cho Công Tôn Toản	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim Ấn Diêm Phố	51	51505	67	45226	67	50045	0	-100	0	0	0	0	0	1	Kim Ấn dùng để phong cấp cho Diêm Phố	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim Ấn Tôn Thiệu	51	51506	67	45241	67	50046	0	-100	0	0	0	0	0	1	Kim Ấn dùng để phong cấp cho Tôn Thiệu	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim Ấn Văn Sính	51	51507	67	45047	67	50047	0	-100	0	0	0	0	0	1	Kim Ấn dùng để phong cấp cho Văn Sính	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim Ấn Từ Thịnh	51	51508	67	45014	67	50048	0	-100	0	0	0	0	0	1	Kim Ấn dùng để phong cấp cho Từ Thịnh	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim Ấn Trình Bỉnh	51	51509	67	45108	67	50049	0	-100	0	0	0	0	0	1	Kim Ấn dùng để phong cấp cho Trình Bỉnh	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim Ấn Tào Phi	51	51510	67	45113	67	50050	0	-100	0	0	0	0	0	1	Kim Ấn dùng để phong cấp cho Tào Phi	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim Ấn Lý Nho	51	51511	67	45002	67	50051	0	-100	0	0	0	0	0	0	Kim Ấn dùng để phong cấp cho Lý Nho	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim Ấn Quách Viện	51	51512	67	45038	67	50052	0	-100	0	0	0	0	0	0	Kim Ấn dùng để phong cấp cho Quách Viện	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim Ấn Cao Lãm	51	51513	67	45007	67	50053	0	-100	0	0	0	0	0	0	Kim Ấn dùng để phong cấp cho Cao Lãm	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim Ấn Gia Cát Quân	51	51514	67	45027	67	50054	0	-100	0	0	0	0	0	0	Kim Ấn dùng để phong cấp cho Gia Cát Quân	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim Ấn Viên Thiệu	51	51515	67	45174	67	50055	0	-100	0	0	0	0	0	0	Kim Ấn dùng để phong cấp cho Viên Thiệu	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim Ấn Trương Nghi	51	51516	67	45175	67	50056	0	-100	0	0	0	0	0	0	Kim Ấn dùng để phong cấp cho Trương Nghi	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim Ấn Thái Văn Cơ	51	51517	67	45020	67	50057	0	-100	0	0	0	0	0	0	Kim Ấn dùng để phong cấp cho Thái Văn Cơ	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim ấn Di Di	51	51518	67	45224	67	50058	0	-100	0	0	0	0	0	0	Kim Ấn dùng để phong cấp cho Di Di	0	0	0	0	12	0	0	0	0	0	0	0	0	0
KimẤn TrươngXuânHoa	51	51519	67	45098	67	50059	0	-100	0	0	0	0	0	0	Kim Ấn dùng để phong cấp cho Trương Xuân Hoa	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim ấn Tây Na Bà Ðịa	51	51520	67	45253	67	50060	0	-100	0	0	0	0	0	0	Kim Ấn dùng để phong cấp cho Tây Na Bà Ðịa	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim Ấn Ðặng Ngải	51	51521	67	45276	67	50062	0	-100	0	0	0	0	0	0	Sự thức tỉnh của Ðặng Ngải	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim Ấn Lữ Linh Khởi	51	51522	67	45275	67	50061	0	-100	0	0	0	0	0	0	Lữ Linh Khởi thiên can chi lực thánh linh	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim Ấn Văn Ương	51	51523	67	45277	67	50063	0	-100	0	0	0	0	0	1	Sự thức tỉnh của tướng Văn Ương uy dũng	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim Ấn Cao Thuận	51	51524	67	45005	67	50064	0	-100	0	0	0	0	0	0	Cao Thuận lực thánh linh tiến phong	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim Ấn Mã Tắc	51	51525	67	45058	67	50065	0	-100	0	0	0	0	0	0	Kim Ấn dùng để phong cấp cho Thái Văn Cơ	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim Ấn Tào Nhân	51	51526	67	45045	67	50066	0	-100	0	0	0	0	0	1	Kim Ấn dùng để phong cấp cho Tào Nhân	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim Ấn Chu Phù	51	51527	67	45284	67	50067	0	-100	0	0	0	0	0	0	Sự thức tỉnh của Chu Phù	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim Ấn Pháp Chính	51	51528	67	45165	67	50068	0	-100	0	0	0	0	0	0	Kim Ấn dùng để phong cấp cho Pháp Chính	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim Ấn Bồ Nguyên	51	51529	67	45397	67	50069	0	-100	0	0	0	0	0	1	Kim Ấn dùng để phong cấp cho Bồ Nguyên	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim Ấn Trương Giác	51	51530	67	45001	67	50070	0	-100	0	0	0	0	0	0	Kim Ấn dùng để phong cấp cho Trương Giác	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim Ấn TrươngLương	51	51531	67	45114	67	50071	0	-100	0	0	0	0	0	0	Kim Ấn dùng để phong cấp cho Trương Trương	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim Ấn Trương Bảo	51	51532	67	45105	67	50072	0	-100	0	0	0	0	0	1	Kim Ấn dùng để phong cấp cho Trương Bảo	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim Ấn Tôn Dực	51	51533	67	45092	67	50073	0	-100	0	0	0	0	0	0	Tôn Dực uy phong dũng mãnh	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim Ấn Quan Bình	51	51534	67	45088	67	50074	0	-100	0	0	0	0	0	0	Kim Ấn dùng để phong cấp cho Quan Bình Thái Tử	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim Ấn HoàngN.Anh	51	51535	67	45095	67	50075	0	-100	0	0	0	0	0	0	Kim Ấn dùng để phong cấp cho Hoàng Nguyệt Anh	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim Ấn Trương Hợp	51	51536	67	45265	67	50076	0	-100	0	0	0	0	0	0	Kim Ấn dùng để phong cấp cho Trương Hợp	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim Ấn Trình Dục	51	51537	67	45017	67	50077	0	-100	0	0	0	0	0	0	Kim Ấn dùng để phong cấp cho Trình Dục	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim Ấn Chu Thương	51	51538	67	45030	67	50078	0	-100	0	0	0	0	0	0	Kim Ấn dùng để phong cấp cho Chu Thương	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim Ấn Trương Hoành	51	51539	67	45041	67	50079	0	-100	0	0	0	0	0	0	Kim Ấn dùng để phong cấp cho Trương Hoành	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim Ấn Bàng Dục	51	51540	67	45094	67	50080	0	-100	0	0	0	0	0	0	Kim Ấn dùng để phong cấp cho Bàng Dục	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim Ấn Hứa Chử	51	51541	67	45270	67	50081	0	-100	0	0	0	0	0	0	Kim Ấn dùng để phong cấp cho Hứa Chử	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim Ấn Tào Xung	51	51542	67	45219	67	50082	0	-100	0	0	0	0	0	0	Kim Ấn dùng để phong cấp cho Tào Xung	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim Ấn Ngụy Diên	51	51543	67	45072	67	50083	0	-100	0	0	0	0	0	0	Kim Ấn dùng để phong cấp cho Ngụy Diên	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim Ấn TQ.Nguyên	51	51544	67	45083	67	50085	0	-100	0	0	0	0	0	1	Kim Ấn dùng để phong cấp cho Thạch Quảng Nguyên	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim Ấn Chu Du	51	51545	67	45141	67	50086	0	-100	0	0	0	0	0	1	Kim Ấn dùng để phong cấp cho Chu Du	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim Ấn Trương Liêu	51	51546	67	45192	67	50087	0	-100	0	0	0	0	0	1	Kim Ấn dùng để phong cấp cho Trương Liêu	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim Ấn Hoàng Trung	51	51547	67	45267	67	50088	0	-100	0	0	0	0	0	1	Kim Ấn dùng để phong cấp cho Hoàng Trung	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim Ấn Kỷ Linh	51	51548	67	45046	67	50089	0	-100	0	0	0	0	0	1	Kim Ấn dùng để phong tước cho Kỷ Linh	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim Ấn Vương Dị	51	51549	67	45407	67	50090	0	-100	0	0	0	0	0	1	Ấn soái phong tướng cho Vương Dị	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim Ấn Lưu Bị	51	51550	67	45130	67	50091	0	-100	0	0	0	0	0	1	Ấn soái phong tướng cho Lưu Bị	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim Ấn Quan Vũ	51	51551	67	45198	67	50092	0	-100	0	0	0	0	0	1	Ấn soái phong tướng cho Quan Vũ	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim Ấn Trương Phi	51	51552	67	45159	67	50093	0	-100	0	0	0	0	0	1	Ấn soái phong tướng cho Trương Phi	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim Ấn Cát Bình	51	51553	67	45185	67	50096	0	-100	0	0	0	0	0	1	Kim Ấn dùng để phong tước cho Cát Bình	0	0	0	0	12	0	0	0	0	0	0	0	0	0
KA Thái Sư Từ	51	51554	67	45147	67	50097	0	-100	0	0	0	0	0	1	Kim Ấn dùng để phong tước cho Thái Sư Từ	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim Ấn Tôn Sách	51	51555	67	45068	67	50098	0	-100	0	0	0	0	0	1	Kim Ấn dùng để phong tước cho Tôn Sách	0	0	0	0	12	0	0	0	0	0	0	0	0	0
KA Gia Cát Cẩn	51	51556	67	45144	67	50099	0	-100	0	0	0	0	0	1	Kim Ấn dùng để phong tước cho Gia Cát Cẩn	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim Ấn Tiểu Kiều	51	51557	67	45034	67	50100	0	-100	0	0	0	0	0	1	Kim Ấn dùng để phong tước cho Tiểu Kiều	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim Ấn Ðại Kiều	51	51558	67	45062	67	50101	0	-100	0	0	0	0	0	1	Kim Ấn dùng để phong tước cho Ðại Kiều	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim Ấn Từ Thứ	51	51559	67	45025	67	50102	0	-100	0	0	0	0	0	1	Kim Ấn dùng để phong tước cho Từ Thứ	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim Ấn Thẩm Phối	51	51560	67	45033	67	50103	0	-100	0	0	0	0	0	0	Kim Ấn dùng để phong tướng cho Thẩm Phối	0	0	0	0	12	0	0	0	0	0	0	0	0	0
KA Cam Ninh	51	51561	67	45217	67	50104	0	-100	0	0	0	0	0	1	Kim Ấn dùng để phong tước cho Cam Ninh	0	0	0	0	12	0	0	0	0	0	0	0	0	0
KA Triệu Vân	51	51562	67	45221	67	50105	0	-100	0	0	0	0	0	1	Kim Ấn dùng để phong tước cho Triệu Vân	0	0	0	0	12	0	0	0	0	0	0	0	0	0
KA Triệu Quảng	51	51563	67	45408	67	50106	0	-100	0	0	0	0	0	1	Kim Ấn dùng để phong tước cho Triệu Quảng	0	0	0	0	12	0	0	0	0	0	0	0	0	0
KA Triệu Thống	51	51564	67	45409	67	50107	0	-100	0	0	0	0	0	1	Kim Ấn dùng để phong tước cho Triệu Thống	0	0	0	0	12	0	0	0	0	0	0	0	0	0
KA NhạnÐiêuTuyết	51	51565	67	45286	67	50108	0	-100	0	0	0	0	0	1	Kim Ấn dùng để phong tướng cho Nhạn Ðiêu Tuyết	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim Ấn Trần Cung	51	51566	67	45081	67	50110	0	-100	0	0	0	0	0	1	Kim Ấn dùng để phong tước cho Trần Cung	0	0	0	0	12	0	0	0	0	0	0	0	0	0
Kim Ấn Mã Ðại	51	51567	67	45101	67	50111	0	-100	0	0	0	0	0	1	Kim Ấn dùng để phong tước cho Mã Ðại	0	0	0	0	12	0	0	0	0	0	0	0	0	0
KA Hạ Hầu Uyên	51	51568	67	45266	67	50112	0	-100	0	0	0	0	0	1	Kim Ấn dùng để phong tước cho Hạ Hầu Uyên	0	0	0	0	12	0	0	0	0	0	0	0	0	0
KA Hạ Hầu Ðôn	51	51569	67	45078	67	50113	0	-100	0	0	0	0	0	1	Kim Ấn dùng để phong tước cho Hạ Hầu Ðôn	0	0	0	0	12	0	0	0	0	0	0	0	0	0
